user_id,age,gender,weight,height,activity_level,goal,bmr,tdee,target_calories,calorie_category,nutrient_category,bmi
2466,41,Perempuan,53.0,167.3,Rendah,Menurunkan berat badan,1210.0,1663.7,1200.0,Defisit,Rendah,18.935814377570846
2467,35,Perempuan,84.6,153.5,Rendah,Menaikkan berat badan,1469.7,2020.9,2520.9,Surplus,Sangat Tinggi,35.904890237562206
2468,43,Perempuan,70.1,153.4,Sedang,Menurunkan berat badan,1284.1,1990.3,1490.3,Defisit,Rendah,29.789780193068367
2469,50,Laki-laki,68.3,173.9,Sedang,Menaikkan berat badan,1524.5,2363.0,2863.0,Surplus,Sangat Tinggi,22.585075134229083
2470,61,Perempuan,65.9,171.9,Sangat Tinggi,Mempertahankan berat badan,1267.1,2407.4,2407.4,Maintenance,Tinggi,22.301478767401665
2471,45,Perempuan,72.7,166.3,Rendah,Menurunkan berat badan,1380.7,1898.4,1398.4,Defisit,Rendah,26.287537935231413
2472,20,Perempuan,66.5,147.6,Rendah,Menaikkan berat badan,1327.2,1824.9,2324.9,Surplus,Tinggi,30.524526112469797
2473,31,Laki-laki,75.4,179.3,Rendah,Mempertahankan berat badan,1725.0,2371.9,2371.9,Maintenance,Tinggi,23.453667652819775
2474,34,Perempuan,46.4,150.6,Sangat Rendah,Menaikkan berat badan,1074.2,1289.1,1789.1,Surplus,Sedang,20.458229058092552
2475,19,Laki-laki,52.5,181.8,Sedang,Menurunkan berat badan,1571.2,2435.4,1935.4,Defisit,Sedang,15.884426726501031
2476,40,Perempuan,71.0,167.7,Rendah,Mempertahankan berat badan,1397.7,1921.9,1921.9,Maintenance,Sedang,25.24597939999197
2477,21,Perempuan,59.1,157.1,Sedang,Mempertahankan berat badan,1307.2,2026.2,2026.2,Maintenance,Tinggi,23.946117588808292
2478,43,Laki-laki,53.4,160.9,Sangat Rendah,Mempertahankan berat badan,1329.6,1595.6,1595.6,Maintenance,Sedang,20.62667229586837
2479,53,Laki-laki,89.9,162.2,Sedang,Mempertahankan berat badan,1652.6,2561.6,2561.6,Maintenance,Sangat Tinggi,34.17102388398729
2480,28,Perempuan,77.0,168.5,Rendah,Menurunkan berat badan,1521.9,2092.6,1592.6,Defisit,Sedang,27.12007678151608
2481,58,Perempuan,70.7,162.3,Sedang,Menurunkan berat badan,1271.0,1970.0,1470.0,Defisit,Rendah,26.839991511425595
2482,21,Perempuan,72.3,162.1,Sangat Rendah,Menurunkan berat badan,1470.0,1764.0,1264.0,Defisit,Rendah,27.51517425706175
2483,38,Perempuan,68.0,162.1,Rendah,Menaikkan berat badan,1342.1,1845.4,2345.4,Surplus,Tinggi,25.878725442326406
2484,27,Laki-laki,63.0,161.7,Sedang,Menurunkan berat badan,1510.5,2341.3,1841.3,Defisit,Sedang,24.094643760692
2485,55,Laki-laki,71.0,160.8,Tinggi,Menurunkan berat badan,1445.1,2492.9,1992.9,Defisit,Sedang,27.459097547090416
2486,21,Laki-laki,69.4,171.1,Sedang,Mempertahankan berat badan,1663.5,2578.5,2578.5,Maintenance,Sangat Tinggi,23.70606393600593
2487,53,Laki-laki,69.8,161.3,Sedang,Mempertahankan berat badan,1446.3,2241.7,2241.7,Maintenance,Tinggi,26.827900555352905
2488,60,Laki-laki,88.7,182.4,Rendah,Mempertahankan berat badan,1732.0,2381.5,2381.5,Maintenance,Tinggi,26.66084756848261
2489,41,Laki-laki,73.5,161.0,Sangat Tinggi,Menurunkan berat badan,1541.3,2928.5,2428.5,Defisit,Tinggi,28.355387523629485
2490,31,Perempuan,49.6,153.7,Sedang,Mempertahankan berat badan,1140.2,1767.3,1767.3,Maintenance,Sedang,20.995873210324046
2491,35,Laki-laki,70.9,177.7,Rendah,Mempertahankan berat badan,1649.9,2268.7,2268.7,Maintenance,Tinggi,22.452845066818593
2492,37,Laki-laki,72.4,179.0,Sedang,Menaikkan berat badan,1663.0,2577.6,3077.6,Surplus,Sangat Tinggi,22.59604881245904
2493,52,Perempuan,92.6,170.5,Sedang,Menurunkan berat badan,1570.5,2434.3,1934.3,Defisit,Sedang,31.853871225737645
2494,58,Perempuan,48.7,164.6,Tinggi,Menaikkan berat badan,1064.3,1836.0,2336.0,Surplus,Tinggi,17.975016572448546
2495,36,Perempuan,58.9,161.3,Sedang,Menurunkan berat badan,1255.6,1946.2,1446.2,Defisit,Rendah,22.63844330530496
2496,24,Perempuan,78.4,157.2,Sangat Rendah,Menurunkan berat badan,1485.7,1782.9,1282.9,Defisit,Rendah,31.72568291151125
2497,36,Perempuan,75.6,159.4,Tinggi,Menaikkan berat badan,1411.2,2434.3,2934.3,Surplus,Sangat Tinggi,29.753986483188996
2498,23,Perempuan,69.4,156.3,Sangat Rendah,Menurunkan berat badan,1395.3,1674.4,1200.0,Defisit,Rendah,28.408055935216527
2499,28,Perempuan,66.4,165.4,Rendah,Menaikkan berat badan,1396.9,1920.8,2420.8,Surplus,Tinggi,24.27152526066302
2500,44,Laki-laki,65.4,175.0,Sedang,Mempertahankan berat badan,1532.8,2375.9,2375.9,Maintenance,Tinggi,21.355102040816327
2501,29,Laki-laki,86.1,178.9,Sedang,Mempertahankan berat badan,1838.4,2849.4,2849.4,Maintenance,Sangat Tinggi,26.901870039284223
2502,60,Perempuan,50.4,154.7,Tinggi,Menurunkan berat badan,1009.4,1741.3,1241.3,Defisit,Rendah,21.059589864487393
2503,58,Laki-laki,94.1,173.8,Sedang,Menurunkan berat badan,1742.1,2700.3,2200.3,Defisit,Tinggi,31.15229732467645
2504,30,Laki-laki,82.8,174.2,Sangat Rendah,Menurunkan berat badan,1771.7,2126.1,1626.1,Defisit,Sedang,27.285633125549502
2505,40,Perempuan,62.2,149.3,Sedang,Mempertahankan berat badan,1194.6,1851.7,1851.7,Maintenance,Sedang,27.904276666865552
2506,44,Laki-laki,60.1,171.9,Rendah,Mempertahankan berat badan,1460.3,2007.9,2007.9,Maintenance,Tinggi,20.338677904716846
2507,62,Perempuan,56.3,157.6,Rendah,Menurunkan berat badan,1076.8,1480.7,1200.0,Defisit,Rendah,22.66710041485223
2508,29,Laki-laki,94.6,161.0,Sedang,Mempertahankan berat badan,1812.9,2810.0,2810.0,Maintenance,Sangat Tinggi,36.4955055746306
2509,28,Perempuan,74.1,172.8,Sangat Tinggi,Menaikkan berat badan,1520.5,2889.0,3389.0,Surplus,Sangat Tinggi,24.815940072016453
2510,30,Perempuan,70.8,148.1,Sedang,Mempertahankan berat badan,1322.8,2050.3,2050.3,Maintenance,Tinggi,32.279228088764235
2511,61,Laki-laki,84.6,168.8,Tinggi,Mempertahankan berat badan,1600.8,2761.4,2761.4,Maintenance,Sangat Tinggi,29.69104467554636
2512,55,Laki-laki,69.9,165.5,Tinggi,Menurunkan berat badan,1463.2,2524.0,2024.0,Defisit,Tinggi,25.520029937660297
2513,36,Perempuan,57.0,152.1,Rendah,Menurunkan berat badan,1179.9,1622.4,1200.0,Defisit,Rendah,24.63862272692496
2514,32,Perempuan,40.0,157.7,Rendah,Menurunkan berat badan,1064.7,1463.9,1200.0,Defisit,Rendah,16.08409407747467
2515,18,Laki-laki,83.6,173.2,Sangat Rendah,Mempertahankan berat badan,1833.8,2200.6,2200.6,Maintenance,Tinggi,27.86830160702761
2516,49,Laki-laki,76.2,172.5,Sedang,Mempertahankan berat badan,1600.1,2480.2,2480.2,Maintenance,Tinggi,25.608065532451164
2517,56,Perempuan,65.5,166.4,Rendah,Menurunkan berat badan,1254.1,1724.4,1224.4,Defisit,Rendah,23.65563748150887
2518,36,Laki-laki,48.7,172.0,Rendah,Mempertahankan berat badan,1387.1,1907.3,1907.3,Maintenance,Sedang,16.461600865332613
2519,24,Laki-laki,66.7,173.5,Sedang,Mempertahankan berat badan,1636.3,2536.2,2536.2,Maintenance,Sangat Tinggi,22.15781212367846
2520,37,Perempuan,57.5,160.2,Sedang,Menurunkan berat badan,1230.5,1907.3,1407.3,Defisit,Rendah,22.40489026669223
2521,61,Perempuan,62.4,160.3,Rendah,Mempertahankan berat badan,1159.6,1594.4,1594.4,Maintenance,Sedang,24.28385018888087
2522,34,Laki-laki,73.1,177.0,Rendah,Menurunkan berat badan,1671.6,2298.4,1798.4,Defisit,Sedang,23.333014140253436
2523,60,Perempuan,49.5,171.8,Sedang,Menurunkan berat badan,1108.4,1718.0,1218.0,Defisit,Rendah,16.77099694937259
2524,46,Laki-laki,59.9,169.3,Sedang,Menurunkan berat badan,1432.2,2219.9,1719.9,Defisit,Sedang,20.898393684568227
2525,54,Perempuan,70.6,174.4,Rendah,Menurunkan berat badan,1364.9,1876.7,1376.7,Defisit,Rendah,23.211956064304353
2526,59,Perempuan,46.5,163.3,Sangat Rendah,Menurunkan berat badan,1029.3,1235.2,1200.0,Defisit,Rendah,17.437353962160568
2527,55,Perempuan,59.6,150.5,Rendah,Mempertahankan berat badan,1100.6,1513.4,1513.4,Maintenance,Sedang,26.313175351265443
2528,56,Laki-laki,63.4,171.0,Rendah,Mempertahankan berat badan,1428.0,1963.5,1963.5,Maintenance,Sedang,21.68188502445197
2529,60,Perempuan,75.0,156.9,Tinggi,Menurunkan berat badan,1269.2,2189.4,1689.4,Defisit,Sedang,30.465995683577734
2530,59,Laki-laki,66.4,168.2,Sedang,Mempertahankan berat badan,1425.4,2209.4,2209.4,Maintenance,Tinggi,23.470162495528655
2531,44,Laki-laki,71.5,179.1,Sedang,Mempertahankan berat badan,1619.2,2509.8,2509.8,Maintenance,Sangat Tinggi,22.290246442835187
2532,37,Perempuan,53.3,158.8,Tinggi,Menaikkan berat badan,1179.5,2034.6,2534.6,Surplus,Sangat Tinggi,21.13616608188618
2533,33,Laki-laki,75.5,178.1,Tinggi,Menurunkan berat badan,1707.8,2946.0,2446.0,Defisit,Tinggi,23.802310305832894
2534,31,Laki-laki,64.6,171.1,Sedang,Mempertahankan berat badan,1565.1,2426.0,2426.0,Maintenance,Tinggi,22.066451444754794
2535,20,Perempuan,57.1,152.5,Tinggi,Mempertahankan berat badan,1263.1,2178.8,2178.8,Maintenance,Tinggi,24.552539639881758
2536,49,Perempuan,61.6,157.6,Sangat Tinggi,Menaikkan berat badan,1194.7,2269.9,2769.9,Surplus,Sangat Tinggi,24.80094823365715
2537,50,Laki-laki,60.4,161.4,Tinggi,Mempertahankan berat badan,1367.6,2359.2,2359.2,Maintenance,Tinggi,23.186216024899842
2538,57,Perempuan,62.2,157.4,Rendah,Mempertahankan berat badan,1160.1,1595.2,1595.2,Maintenance,Sedang,25.10619679060463
2539,47,Perempuan,52.3,145.8,Sedang,Menaikkan berat badan,1038.3,1609.3,2109.3,Surplus,Tinggi,24.60291923280288
2540,48,Laki-laki,62.3,170.2,Sedang,Menaikkan berat badan,1451.5,2249.8,2749.8,Surplus,Sangat Tinggi,21.50646022305962
2541,24,Perempuan,62.2,164.3,Tinggi,Mempertahankan berat badan,1367.8,2359.4,2359.4,Maintenance,Tinggi,23.0417392586413
2542,58,Perempuan,53.5,150.4,Rendah,Mempertahankan berat badan,1023.6,1407.5,1407.5,Maintenance,Rendah,23.65146842462653
2543,20,Perempuan,59.0,163.9,Sedang,Menaikkan berat badan,1353.8,2098.4,2598.4,Surplus,Sangat Tinggi,21.963123543314445
2544,28,Perempuan,59.8,149.7,Rendah,Menurunkan berat badan,1232.3,1694.4,1200.0,Defisit,Rendah,26.68440867484245
2545,30,Perempuan,57.8,168.9,Sedang,Menaikkan berat badan,1322.4,2049.7,2549.7,Surplus,Sangat Tinggi,20.26135748991927
2546,31,Laki-laki,79.5,180.0,Sedang,Menurunkan berat badan,1770.0,2743.5,2243.5,Defisit,Tinggi,24.537037037037035
2547,54,Perempuan,45.7,151.5,Sedang,Menurunkan berat badan,972.9,1508.0,1200.0,Defisit,Rendah,19.91090198128724
2548,23,Perempuan,64.4,144.8,Sedang,Mempertahankan berat badan,1273.3,1973.6,1973.6,Maintenance,Sedang,30.714874393333535
2549,41,Laki-laki,58.9,166.9,Sedang,Menaikkan berat badan,1432.1,2219.8,2719.8,Surplus,Sangat Tinggi,21.1447532471915
2550,27,Perempuan,59.5,141.8,Sedang,Mempertahankan berat badan,1185.7,1837.8,1837.8,Maintenance,Sedang,29.59133128166769
2551,41,Laki-laki,76.7,174.8,Sedang,Menurunkan berat badan,1659.9,2572.8,2072.8,Defisit,Tinggi,25.102241725096736
2552,51,Perempuan,54.4,170.0,Rendah,Menaikkan berat badan,1190.6,1637.0,2137.0,Surplus,Tinggi,18.823529411764707
2553,21,Laki-laki,63.8,177.4,Rendah,Menaikkan berat badan,1646.5,2264.0,2764.0,Surplus,Sangat Tinggi,20.27278654852949
2554,49,Laki-laki,64.4,166.2,Sedang,Menurunkan berat badan,1442.3,2235.6,1735.6,Defisit,Sedang,23.314377730569785
2555,28,Laki-laki,91.2,166.7,Rendah,Menaikkan berat badan,1819.1,2501.2,3001.2,Surplus,Sangat Tinggi,32.818871138789646
2556,59,Laki-laki,57.8,171.4,Sedang,Menaikkan berat badan,1359.5,2107.1,2607.1,Surplus,Sangat Tinggi,19.674613213443003
2557,27,Laki-laki,58.4,192.7,Tinggi,Menaikkan berat badan,1657.8,2859.6,3359.6,Surplus,Sangat Tinggi,15.727127868282075
2558,38,Laki-laki,62.9,164.7,Sangat Rendah,Menurunkan berat badan,1473.0,1767.6,1267.6,Defisit,Rendah,23.18800829754676
2559,48,Perempuan,43.9,160.3,Sangat Tinggi,Mempertahankan berat badan,1039.9,1975.8,1975.8,Maintenance,Sedang,17.084311270703047
2560,57,Perempuan,65.7,166.4,Sedang,Mempertahankan berat badan,1250.4,1938.2,1938.2,Maintenance,Sedang,23.727868435650883
2561,62,Laki-laki,60.0,158.8,Sedang,Mempertahankan berat badan,1287.5,1995.7,1995.7,Maintenance,Sedang,23.79305750306137
2562,46,Laki-laki,51.5,158.4,Tinggi,Mempertahankan berat badan,1279.7,2207.5,2207.5,Maintenance,Tinggi,20.525647893072133
2563,50,Perempuan,45.3,153.6,Sedang,Menurunkan berat badan,1002.2,1553.4,1200.0,Defisit,Rendah,19.200642903645832
2564,49,Perempuan,52.4,164.0,Sedang,Mempertahankan berat badan,1143.0,1771.6,1771.6,Maintenance,Sedang,19.4824509220702
2565,30,Laki-laki,63.9,176.4,Rendah,Mempertahankan berat badan,1596.1,2194.6,2194.6,Maintenance,Tinggi,20.53542505437549
2566,51,Laki-laki,89.2,174.2,Rendah,Menaikkan berat badan,1730.5,2379.4,2879.4,Surplus,Sangat Tinggi,29.39466757003642
2567,43,Laki-laki,72.8,180.4,Rendah,Mempertahankan berat badan,1645.2,2262.2,2262.2,Maintenance,Tinggi,22.369604869199264
2568,39,Perempuan,57.2,173.3,Tinggi,Mempertahankan berat badan,1299.3,2241.4,2241.4,Maintenance,Tinggi,19.04578613646572
2569,37,Laki-laki,76.5,174.1,Rendah,Mempertahankan berat badan,1672.4,2299.6,2299.6,Maintenance,Tinggi,25.238520514628284
2570,23,Perempuan,46.1,160.9,Sedang,Mempertahankan berat badan,1190.6,1845.4,1845.4,Maintenance,Sedang,17.806921214223443
2571,48,Perempuan,72.8,160.0,Rendah,Mempertahankan berat badan,1327.2,1824.8,1824.8,Maintenance,Sedang,28.437499999999993
2572,59,Perempuan,53.9,170.0,Tinggi,Mempertahankan berat badan,1145.1,1975.4,1975.4,Maintenance,Sedang,18.65051903114187
2573,59,Laki-laki,78.4,155.4,Tinggi,Menurunkan berat badan,1465.7,2528.3,2028.3,Defisit,Tinggi,32.464897329762195
2574,39,Perempuan,72.9,164.6,Sangat Tinggi,Menurunkan berat badan,1401.7,2663.1,2163.1,Defisit,Tinggi,26.90716033124228
2575,24,Perempuan,47.0,163.9,Rendah,Menurunkan berat badan,1213.3,1668.3,1200.0,Defisit,Rendah,17.496047568403032
2576,24,Laki-laki,78.5,160.7,Sangat Tinggi,Menurunkan berat badan,1674.1,3180.8,2680.8,Defisit,Sangat Tinggi,30.397502525703317
2577,31,Laki-laki,82.3,171.2,Sedang,Mempertahankan berat badan,1742.5,2700.9,2700.9,Maintenance,Sangat Tinggi,28.07969036597083
2578,28,Perempuan,74.8,164.2,Sedang,Mempertahankan berat badan,1472.9,2283.0,2283.0,Maintenance,Tinggi,27.743119483829624
2579,41,Perempuan,51.4,159.3,Sangat Tinggi,Mempertahankan berat badan,1143.1,2172.0,2172.0,Maintenance,Tinggi,20.2549682796951
2580,22,Laki-laki,90.4,157.3,Rendah,Mempertahankan berat badan,1782.1,2450.4,2450.4,Maintenance,Tinggi,36.53515761242745
2581,42,Perempuan,61.0,153.2,Sedang,Menurunkan berat badan,1196.8,1855.0,1355.0,Defisit,Rendah,25.99036055873311
2582,46,Laki-laki,76.9,185.7,Sangat Rendah,Menurunkan berat badan,1704.4,2045.3,1545.3,Defisit,Sedang,22.29988032300898
2583,35,Perempuan,69.7,157.9,Sedang,Menaikkan berat badan,1347.7,2088.9,2588.9,Surplus,Sangat Tinggi,27.95558070800216
2584,59,Perempuan,58.0,153.2,Sedang,Mempertahankan berat badan,1081.5,1676.4,1676.4,Maintenance,Sedang,24.712146105024924
2585,64,Perempuan,61.5,150.1,Sedang,Mempertahankan berat badan,1072.3,1662.1,1662.1,Maintenance,Sedang,27.29692530096525
2586,23,Perempuan,89.1,162.6,Sedang,Menurunkan berat badan,1631.3,2528.4,2028.4,Defisit,Tinggi,33.70052150706009
2587,64,Laki-laki,80.8,168.7,Rendah,Mempertahankan berat badan,1547.3,2127.5,2127.5,Maintenance,Tinggi,28.39103307168842
2588,48,Laki-laki,46.9,169.3,Sedang,Menaikkan berat badan,1292.2,2002.9,2502.9,Surplus,Sangat Tinggi,16.362849145346406
2589,24,Perempuan,66.1,165.0,Rendah,Menurunkan berat badan,1411.6,1940.9,1440.9,Defisit,Rendah,24.279155188246097
2590,21,Laki-laki,73.1,177.9,Sedang,Mempertahankan berat badan,1743.0,2701.6,2701.6,Maintenance,Sangat Tinggi,23.097526858379293
2591,39,Laki-laki,57.1,170.6,Tinggi,Mempertahankan berat badan,1447.1,2496.2,2496.2,Maintenance,Tinggi,19.619053640073172
2592,30,Perempuan,77.6,167.6,Rendah,Menaikkan berat badan,1512.7,2080.0,2580.0,Surplus,Sangat Tinggi,27.625725531296812
2593,60,Laki-laki,64.4,160.0,Sedang,Menaikkan berat badan,1349.1,2091.1,2591.1,Surplus,Sangat Tinggi,25.156249999999996
2594,23,Laki-laki,71.5,164.0,Rendah,Menaikkan berat badan,1630.0,2241.3,2741.3,Surplus,Sangat Tinggi,26.58387864366449
2595,62,Perempuan,63.9,140.0,Rendah,Mempertahankan berat badan,1043.3,1434.6,1434.6,Maintenance,Rendah,32.602040816326536
2596,56,Perempuan,40.0,154.4,Sangat Rendah,Mempertahankan berat badan,924.0,1108.8,1108.8,Maintenance,Rendah,16.778973932186098
2597,45,Laki-laki,59.0,157.8,Rendah,Mempertahankan berat badan,1356.9,1865.7,1865.7,Maintenance,Sedang,23.693979801484605
2598,43,Perempuan,74.2,163.5,Sedang,Mempertahankan berat badan,1388.1,2151.6,2151.6,Maintenance,Tinggi,27.756735777946115
2599,24,Laki-laki,94.4,164.4,Sedang,Menaikkan berat badan,1857.0,2878.4,3378.4,Surplus,Sangat Tinggi,34.927569692341386
2600,20,Laki-laki,84.6,171.3,Sedang,Mempertahankan berat badan,1821.6,2823.5,2823.5,Maintenance,Sangat Tinggi,28.830729877530736
2601,24,Perempuan,79.3,153.5,Tinggi,Menurunkan berat badan,1471.8,2538.9,2038.9,Defisit,Tinggi,33.65552950163928
2602,20,Laki-laki,59.8,171.2,Sedang,Mempertahankan berat badan,1572.7,2437.7,2437.7,Maintenance,Tinggi,20.402982793257053
2603,38,Laki-laki,70.1,177.9,Sedang,Menurunkan berat badan,1627.5,2522.6,2022.6,Defisit,Tinggi,22.14961193943076
2604,56,Laki-laki,64.8,173.5,Rendah,Menurunkan berat badan,1457.3,2003.8,1503.8,Defisit,Sedang,21.52663006918087
2605,46,Perempuan,49.8,172.2,Rendah,Mempertahankan berat badan,1183.7,1627.6,1627.6,Maintenance,Sedang,16.794344150509698
2606,25,Laki-laki,42.9,159.5,Sedang,Mempertahankan berat badan,1305.6,2023.7,2023.7,Maintenance,Tinggi,16.863041833315318
2607,36,Laki-laki,62.5,174.3,Sedang,Mempertahankan berat badan,1539.1,2385.6,2385.6,Maintenance,Tinggi,20.572413414003524
2608,43,Laki-laki,56.8,164.7,Rendah,Mempertahankan berat badan,1387.6,1908.0,1908.0,Maintenance,Sedang,20.939250736099456
2609,61,Laki-laki,54.9,156.9,Sedang,Menaikkan berat badan,1229.3,1905.5,2405.5,Surplus,Tinggi,22.3011088403789
2610,29,Perempuan,57.6,156.0,Rendah,Mempertahankan berat badan,1245.2,1712.2,1712.2,Maintenance,Sedang,23.668639053254438
2611,51,Perempuan,65.0,140.0,Sangat Rendah,Menurunkan berat badan,1109.3,1331.1,1200.0,Defisit,Rendah,33.163265306122454
2612,37,Perempuan,80.0,162.1,Sedang,Menurunkan berat badan,1467.6,2274.8,1774.8,Defisit,Sedang,30.445559343913416
2613,32,Laki-laki,61.0,179.9,Sedang,Mempertahankan berat badan,1579.4,2448.0,2448.0,Maintenance,Tinggi,18.84809700652051
2614,41,Perempuan,72.1,181.5,Rendah,Menaikkan berat badan,1488.9,2047.2,2547.2,Surplus,Sangat Tinggi,21.88678672525404
2615,39,Perempuan,57.7,152.7,Rendah,Mempertahankan berat badan,1176.0,1617.0,1617.0,Maintenance,Sedang,24.745585786341383
2616,31,Perempuan,53.4,158.5,Tinggi,Mempertahankan berat badan,1208.4,2084.5,2084.5,Maintenance,Tinggi,21.25605787698156
2617,38,Laki-laki,89.5,164.7,Sedang,Menurunkan berat badan,1739.7,2696.5,2196.5,Defisit,Tinggi,32.994065860579255
2618,18,Perempuan,49.2,157.3,Sangat Tinggi,Menurunkan berat badan,1224.6,2326.8,1826.8,Defisit,Sedang,19.88417870056892
2619,22,Perempuan,40.0,148.0,Sangat Rendah,Mempertahankan berat badan,1054.1,1265.0,1265.0,Maintenance,Rendah,18.261504747991236
2620,38,Laki-laki,85.3,168.3,Rendah,Menurunkan berat badan,1720.2,2365.3,1865.3,Defisit,Sedang,30.114856580202073
2621,55,Perempuan,46.3,165.4,Sedang,Mempertahankan berat badan,1060.6,1644.0,1644.0,Maintenance,Sedang,16.92427137904665
2622,36,Perempuan,46.8,162.4,Sedang,Menaikkan berat badan,1141.9,1769.9,2269.9,Surplus,Tinggi,17.74491009245553
2623,50,Laki-laki,62.8,175.3,Tinggi,Mempertahankan berat badan,1478.5,2550.4,2550.4,Maintenance,Sangat Tinggi,20.435996119764045
2624,25,Perempuan,69.5,157.8,Sedang,Menaikkan berat badan,1395.4,2162.9,2662.9,Surplus,Sangat Tinggi,27.910705020392882
2625,30,Perempuan,54.9,153.8,Sedang,Mempertahankan berat badan,1199.4,1859.0,1859.0,Maintenance,Sedang,23.209173415223525
2626,47,Laki-laki,88.1,171.3,Rendah,Menurunkan berat badan,1721.9,2367.6,1867.6,Defisit,Sedang,30.02349056986357
2627,41,Laki-laki,100.5,181.8,Sedang,Mempertahankan berat badan,1941.6,3009.4,3009.4,Maintenance,Sangat Tinggi,30.407331162159117
2628,50,Perempuan,60.8,160.0,Sedang,Menurunkan berat badan,1197.7,1856.5,1356.5,Defisit,Rendah,23.749999999999993
2629,27,Perempuan,46.9,157.7,Tinggi,Menurunkan berat badan,1158.7,1998.8,1498.8,Defisit,Rendah,18.858600305839047
2630,53,Perempuan,79.4,157.3,Sedang,Menurunkan berat badan,1351.5,2094.8,1594.8,Defisit,Sedang,32.08950790295066
2631,39,Laki-laki,67.8,169.4,Sangat Rendah,Mempertahankan berat badan,1546.8,1856.1,1856.1,Maintenance,Sedang,23.62668993558765
2632,28,Laki-laki,79.0,162.2,Rendah,Menaikkan berat badan,1668.4,2294.1,2794.1,Surplus,Sangat Tinggi,30.02792977569517
2633,18,Perempuan,56.5,161.4,Tinggi,Menurunkan berat badan,1322.5,2281.3,1781.3,Defisit,Sedang,21.689092804749027
2634,47,Perempuan,40.0,158.5,Sedang,Menaikkan berat badan,994.7,1541.7,2041.7,Surplus,Tinggi,15.922140731821393
2635,52,Laki-laki,72.9,175.9,Tinggi,Menurunkan berat badan,1573.0,2713.4,2213.4,Defisit,Tinggi,23.561115562262266
2636,41,Laki-laki,66.4,178.2,Sedang,Menurunkan berat badan,1578.3,2446.4,1946.4,Defisit,Sedang,20.90993486429327
2637,34,Perempuan,76.3,166.2,Sedang,Menurunkan berat badan,1470.7,2279.6,1779.6,Defisit,Sedang,27.622469267740286
2638,18,Laki-laki,69.0,152.2,Tinggi,Mempertahankan berat badan,1556.3,2684.6,2684.6,Maintenance,Sangat Tinggi,29.786521296931046
2639,38,Laki-laki,68.9,177.9,Sedang,Menurunkan berat badan,1616.2,2505.0,2005.0,Defisit,Tinggi,21.77044597185135
2640,20,Laki-laki,64.7,157.8,Sangat Rendah,Menurunkan berat badan,1537.8,1845.3,1345.3,Defisit,Rendah,25.983059206034813
2641,41,Laki-laki,64.6,168.1,Sedang,Menurunkan berat badan,1496.4,2319.4,1819.4,Defisit,Sedang,22.861098302368813
2642,27,Laki-laki,65.0,170.6,Tinggi,Mempertahankan berat badan,1586.8,2737.2,2737.2,Maintenance,Sangat Tinggi,22.333423583270687
2643,53,Perempuan,52.8,158.4,Rendah,Mempertahankan berat badan,1092.4,1502.1,1502.1,Maintenance,Sedang,21.04377104377104
2644,25,Perempuan,69.4,159.7,Rendah,Mempertahankan berat badan,1406.1,1933.4,1933.4,Maintenance,Sedang,27.211321791916518
2645,53,Perempuan,85.3,148.9,Sedang,Menurunkan berat badan,1357.2,2103.7,1603.7,Defisit,Sedang,38.473317423812226
2646,23,Perempuan,58.1,175.1,Rendah,Menaikkan berat badan,1399.0,1923.6,2423.6,Surplus,Tinggi,18.949765508882745
2647,29,Perempuan,61.6,161.0,Sangat Rendah,Menaikkan berat badan,1316.1,1579.3,2079.3,Surplus,Tinggi,23.764515257899
2648,62,Laki-laki,75.9,166.6,Rendah,Mempertahankan berat badan,1495.6,2056.4,2056.4,Maintenance,Tinggi,27.345872322518446
2649,45,Laki-laki,53.4,172.1,Sedang,Mempertahankan berat badan,1389.9,2154.4,2154.4,Maintenance,Tinggi,18.029327030046517
2650,20,Perempuan,66.1,166.8,Tinggi,Menurunkan berat badan,1442.9,2489.1,1989.1,Defisit,Sedang,23.75797203963447
2651,38,Laki-laki,56.1,168.3,Sedang,Menurunkan berat badan,1427.9,2213.3,1713.3,Defisit,Sedang,19.805902158843335
2652,48,Laki-laki,76.8,171.1,Rendah,Mempertahankan berat badan,1602.3,2203.1,2203.1,Maintenance,Tinggi,26.233799860018085
2653,49,Laki-laki,84.4,170.0,Sangat Tinggi,Menurunkan berat badan,1665.8,3165.1,2665.1,Defisit,Sangat Tinggi,29.204152249134953
2654,24,Laki-laki,54.9,183.6,Rendah,Menaikkan berat badan,1581.1,2174.0,2674.0,Surplus,Sangat Tinggi,16.28647101542142
2655,19,Perempuan,47.4,165.1,Sangat Rendah,Menurunkan berat badan,1249.3,1499.2,1200.0,Defisit,Rendah,17.389383891193816
2656,43,Laki-laki,72.5,164.1,Sedang,Menurunkan berat badan,1540.9,2388.4,1888.4,Defisit,Sedang,26.92283840243962
2657,29,Laki-laki,53.2,176.4,Sedang,Menurunkan berat badan,1494.2,2316.0,1816.0,Defisit,Sedang,17.096785804268798
2658,62,Laki-laki,86.9,162.9,Rendah,Menurunkan berat badan,1582.2,2175.5,1675.5,Defisit,Sedang,32.74745905719727
2659,52,Laki-laki,60.0,181.0,Tinggi,Menurunkan berat badan,1475.8,2545.7,2045.7,Defisit,Tinggi,18.314459265590184
2660,48,Perempuan,76.8,159.4,Tinggi,Menaikkan berat badan,1363.5,2352.1,2852.1,Surplus,Sangat Tinggi,30.226271982922153
